,Date,Bitcoin Difficulty,Ethereum Difficulty,Ripple Difficulty,Bitcoin Hashrate,Ethereum Hashrate,Ripple Hashrate,Bitcoin Mining Prob,Ethereum Mining Prob,Ripple Mining Prob,Bitcoin Avg. Transaction Value,Ethereum Avg. Transaction Value,Ripple Avg. Transaction Value,Bitcoin No. of Transactions,Ethereum No. of Transactions,Ripple No. of Transactions,Bitcoin Avg. Transaction Fee,Ethereum Avg. Transaction Fee,Ripple Avg. Transaction Fee
231,2009-08-22,0.0,0.0,0.0,13.044256960575824,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
232,2009-08-23,0.0,0.0,0.0,13.248840950234412,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
233,2009-08-24,0.0,0.0,0.0,13.210352276463544,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
234,2009-08-25,0.0,0.0,0.0,14.559042820611808,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
235,2009-08-26,0.0,0.0,0.0,14.56962630118622,0.0,0.0,,,,,,,1.0986122886681098,0.0,0.0,,,
236,2009-08-27,0.0,0.0,0.0,14.458907463595924,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
237,2009-08-28,0.0,0.0,0.0,14.818469507955788,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
238,2009-08-29,0.0,0.0,0.0,15.1726929994757,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
239,2009-08-30,0.0,0.0,0.0,15.259909898678254,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
240,2009-08-31,0.0,0.0,0.0,15.39230729652658,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
241,2009-09-01,0.0,0.0,0.0,15.244369075159314,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
242,2009-09-02,0.0,0.0,0.0,15.049588617141076,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
243,2009-09-03,0.0,0.0,0.0,14.966360711439469,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
244,2009-09-04,0.0,0.0,0.0,14.919375361326802,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
245,2009-09-05,0.0,0.0,0.0,15.07990730514844,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
246,2009-09-06,0.0,0.0,0.0,15.09781124664817,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
247,2009-09-07,0.0,0.0,0.0,15.12971529331371,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
248,2009-09-08,0.0,0.0,0.0,15.088925652773314,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
249,2009-09-09,0.0,0.0,0.0,14.947678182826845,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
250,2009-09-10,0.0,0.0,0.0,14.907020350180021,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
251,2009-09-11,0.0,0.0,0.0,15.0195492601189,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
252,2009-09-12,0.0,0.0,0.0,15.037818737227322,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
253,2009-09-13,0.0,0.0,0.0,15.086066292199304,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
254,2009-09-14,0.0,0.0,0.0,15.166035244242138,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
255,2009-09-15,0.0,0.0,0.0,15.079337805242089,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
256,2009-09-16,0.0,0.0,0.0,14.732616557417485,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
257,2009-09-17,0.0,0.0,0.0,15.204115996486323,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
258,2009-09-18,0.0,0.0,0.0,15.252478784164987,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
259,2009-09-19,0.0,0.0,0.0,15.118771890688205,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
260,2009-09-20,0.0,0.0,0.0,15.12697172248029,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
261,2009-09-21,0.0,0.0,0.0,15.195265835804454,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
262,2009-09-22,0.0,0.0,0.0,14.795978745799815,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
263,2009-09-23,0.0,0.0,0.0,14.019741997355764,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
264,2009-09-24,0.0,0.0,0.0,15.111935188163098,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
265,2009-09-25,0.0,0.0,0.0,15.367077591050435,0.0,0.0,,,,,,,0.6931471805599453,0.0,0.0,,,
266,2009-09-26,0.0,0.0,0.0,15.330738225443858,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
267,2009-09-27,0.0,0.0,0.0,15.385982876699357,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
268,2009-09-28,0.0,0.0,0.0,15.294364957076432,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
269,2009-09-29,0.0,0.0,0.0,15.220018539479266,0.0,0.0,,,,,,,0.6931471805599453,0.0,0.0,,,
270,2009-09-30,0.0,0.0,0.0,15.275111838337809,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
271,2009-10-01,0.0,0.0,0.0,15.26416802885432,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
272,2009-10-02,0.0,0.0,0.0,15.228986626428304,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
273,2009-10-03,0.0,0.0,0.0,14.860301095231915,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
274,2009-10-04,0.0,0.0,0.0,14.965264529527493,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
275,2009-10-05,0.0,0.0,0.0,14.774809820146075,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
276,2009-10-06,0.0,0.0,0.0,14.703011204058662,0.0,0.0,,,,,,,0.6931471805599453,0.0,0.0,,,
277,2009-10-07,0.0,0.0,0.0,14.721863674904414,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
278,2009-10-08,0.0,0.0,0.0,15.008142497092123,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
279,2009-10-09,0.0,0.0,0.0,15.148875286625417,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
280,2009-10-10,0.0,0.0,0.0,15.195382086785925,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
281,2009-10-11,0.0,0.0,0.0,15.191760391294604,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
282,2009-10-12,0.0,0.0,0.0,14.986759737276095,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
283,2009-10-13,0.0,0.0,0.0,14.830920207184585,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
284,2009-10-14,0.0,0.0,0.0,14.868556629954869,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
285,2009-10-15,0.0,0.0,0.0,15.157787198667041,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
286,2009-10-16,0.0,0.0,0.0,15.077705193834403,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
287,2009-10-17,0.0,0.0,0.0,14.812793085447032,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
288,2009-10-18,0.0,0.0,0.0,14.967140886124946,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
289,2009-10-19,0.0,0.0,0.0,15.373025714783772,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
290,2009-10-20,0.0,0.0,0.0,15.534362718568971,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
291,2009-10-21,0.0,0.0,0.0,15.252240633354981,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
292,2009-10-22,0.0,0.0,0.0,15.242424413102578,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
293,2009-10-23,0.0,0.0,0.0,15.30900863500423,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
294,2009-10-24,0.0,0.0,0.0,15.184973308942437,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
295,2009-10-25,0.0,0.0,0.0,15.082489146887038,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
296,2009-10-26,0.0,0.0,0.0,15.085680850330913,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
297,2009-10-27,0.0,0.0,0.0,14.96601169697461,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
298,2009-10-28,0.0,0.0,0.0,15.020819768900962,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
299,2009-10-29,0.0,0.0,0.0,14.823986957069623,0.0,0.0,,,,,,,0.6931471805599453,0.0,0.0,,,
300,2009-10-30,0.0,0.0,0.0,14.855873838310405,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
301,2009-10-31,0.0,0.0,0.0,14.777920843480938,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
302,2009-11-01,0.0,0.0,0.0,14.421167701540625,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
303,2009-11-02,0.0,0.0,0.0,14.160347710917115,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
304,2009-11-03,0.0,0.0,0.0,14.648137032262364,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
305,2009-11-04,0.0,0.0,0.0,15.003561580761092,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
306,2009-11-05,0.0,0.0,0.0,14.986131831738968,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
307,2009-11-06,0.0,0.0,0.0,14.775333847461114,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
308,2009-11-07,0.0,0.0,0.0,15.07722817083384,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
309,2009-11-08,0.0,0.0,0.0,15.037788987284427,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
310,2009-11-09,0.0,0.0,0.0,15.068119228842091,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
311,2009-11-10,0.0,0.0,0.0,15.020420622924206,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
312,2009-11-11,0.0,0.0,0.0,15.125772866304699,0.0,0.0,,,,,,,2.1972245773362196,0.0,0.0,,,
313,2009-11-12,0.0,0.0,0.0,15.020803290801181,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
314,2009-11-13,0.0,0.0,0.0,15.04996668848406,0.0,0.0,,,,,,,1.0986122886681098,0.0,0.0,,,
315,2009-11-14,0.0,0.0,0.0,15.25052841436461,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
316,2009-11-15,0.0,0.0,0.0,15.316935774150146,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
317,2009-11-16,0.0,0.0,0.0,15.439123922249575,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
318,2009-11-17,0.0,0.0,0.0,15.327994961067423,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
319,2009-11-18,0.0,0.0,0.0,15.24536380489829,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
320,2009-11-19,0.0,0.0,0.0,15.146149492839339,0.0,0.0,,,,,,,0.6931471805599453,0.0,0.0,,,
321,2009-11-20,0.0,0.0,0.0,15.164095263707832,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
322,2009-11-21,0.0,0.0,0.0,15.213540783635734,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
323,2009-11-22,0.0,0.0,0.0,15.330803930971266,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
324,2009-11-23,0.0,0.0,0.0,15.427135078028503,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
325,2009-11-24,0.0,0.0,0.0,15.391894766095062,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
326,2009-11-25,0.0,0.0,0.0,15.316649865001123,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
327,2009-11-26,0.0,0.0,0.0,15.241784478855891,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
328,2009-11-27,0.0,0.0,0.0,15.136428713853888,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
329,2009-11-28,0.0,0.0,0.0,15.185062798655375,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
330,2009-11-29,0.0,0.0,0.0,14.937745618854894,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
331,2009-11-30,0.0,0.0,0.0,15.05154349960263,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
332,2009-12-01,0.0,0.0,0.0,15.03579283680245,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
333,2009-12-02,0.0,0.0,0.0,15.32488899050127,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
334,2009-12-03,0.0,0.0,0.0,15.2649907288451,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
335,2009-12-04,0.0,0.0,0.0,14.901625411327744,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
336,2009-12-05,0.0,0.0,0.0,14.75058143379232,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
337,2009-12-06,0.0,0.0,0.0,15.295204638757493,0.0,0.0,,,,,,,0.6931471805599453,0.0,0.0,,,
338,2009-12-07,0.0,0.0,0.0,15.44850893015039,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
339,2009-12-08,0.0,0.0,0.0,15.559708532898831,0.0,0.0,,,,,,,0.6931471805599453,0.0,0.0,,,
340,2009-12-09,0.0,0.0,0.0,15.3894499891367,0.0,0.0,,,,,,,2.5649493574615367,0.0,0.0,,,
341,2009-12-10,0.0,0.0,0.0,15.414315136351618,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
342,2009-12-11,0.0,0.0,0.0,15.606802918113868,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
343,2009-12-12,0.0,0.0,0.0,15.464012825174475,0.0,0.0,,,,,,,0.6931471805599453,0.0,0.0,,,
344,2009-12-13,0.0,0.0,0.0,15.487345262170084,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
345,2009-12-14,0.0,0.0,0.0,15.490412750388954,0.0,0.0,,,,,,,1.6094379124341003,0.0,0.0,,,
346,2009-12-15,0.0,0.0,0.0,15.545339657424629,0.0,0.0,,,,,,,0.6931471805599453,0.0,0.0,,,
347,2009-12-16,0.0,0.0,0.0,15.56733357796108,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
348,2009-12-17,0.0,0.0,0.0,15.851637678691391,0.0,0.0,,,,,,,1.0986122886681098,0.0,0.0,,,
349,2009-12-18,0.0,0.0,0.0,16.086880900390845,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
350,2009-12-19,0.0,0.0,0.0,16.226514176135268,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
351,2009-12-20,0.0,0.0,0.0,16.040815714980635,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
352,2009-12-21,0.0,0.0,0.0,16.021047271359635,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
353,2009-12-22,0.0,0.0,0.0,15.890817940773502,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
354,2009-12-23,0.0,0.0,0.0,15.934663557747005,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
355,2009-12-24,0.0,0.0,0.0,15.829007790849937,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
356,2009-12-25,0.0,0.0,0.0,15.876598701707584,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
357,2009-12-26,0.0,0.0,0.0,15.835721201456032,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
358,2009-12-27,0.0,0.0,0.0,15.94211463041285,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
359,2009-12-28,0.0,0.0,0.0,15.852674880130728,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
360,2009-12-29,0.0,0.0,0.0,15.85319894255986,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
361,2009-12-30,0.11778303565638346,0.0,0.0,16.032845013865114,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
362,2009-12-31,0.16805358499624976,0.0,0.0,15.92332549082564,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
363,2010-01-01,0.16805358499624976,0.0,0.0,15.844630569782536,0.0,0.0,,,,,,,0.6931471805599453,0.0,0.0,,,
364,2010-01-02,0.16805358499624976,0.0,0.0,15.810898797778561,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
365,2010-01-03,0.16805358499624976,0.0,0.0,16.03586631268298,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
366,2010-01-04,0.16805358499624976,0.0,0.0,16.264672579343312,0.0,0.0,,,,,,,0.6931471805599453,0.0,0.0,,,
367,2010-01-05,0.16805358499624976,0.0,0.0,16.238778566783818,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
368,2010-01-06,0.16805358499624976,0.0,0.0,16.146367217300114,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
369,2010-01-07,0.16805358499624976,0.0,0.0,16.029952506488694,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
370,2010-01-08,0.16805358499624976,0.0,0.0,16.03195066218237,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
371,2010-01-09,0.16805358499624976,0.0,0.0,16.02463889250701,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
372,2010-01-10,0.16805358499624976,0.0,0.0,16.1165704884891,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
373,2010-01-11,0.1747932903731631,0.0,0.0,16.124972948044544,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
374,2010-01-12,0.2662030407746567,0.0,0.0,16.17800189715771,0.0,0.0,,,,,,,0.6931471805599453,0.0,0.0,,,
375,2010-01-13,0.2662030407746567,0.0,0.0,16.182895263008692,0.0,0.0,,,,,,,0.6931471805599453,0.0,0.0,,,
376,2010-01-14,0.2662030407746567,0.0,0.0,16.096593937031617,0.0,0.0,,,,,,,0.6931471805599453,0.0,0.0,,,
377,2010-01-15,0.2662030407746567,0.0,0.0,16.038726632971585,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
378,2010-01-16,0.2662030407746567,0.0,0.0,16.037199537571027,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
379,2010-01-17,0.2662030407746567,0.0,0.0,15.892250578820558,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
380,2010-01-18,0.2662030407746567,0.0,0.0,15.957469986925425,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
381,2010-01-19,0.2662030407746567,0.0,0.0,15.871548995904712,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
382,2010-01-20,0.2662030407746567,0.0,0.0,15.98271809808534,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
383,2010-01-21,0.2662030407746567,0.0,0.0,16.251080156567397,0.0,0.0,,,,,,,2.1972245773362196,0.0,0.0,,,
384,2010-01-22,0.2662030407746567,0.0,0.0,16.16063460266364,0.0,0.0,,,,,,,1.0986122886681098,0.0,0.0,,,
385,2010-01-23,0.2662030407746567,0.0,0.0,16.05029324915249,0.0,0.0,,,,,,,0.6931471805599453,0.0,0.0,,,
386,2010-01-24,0.2662030407746567,0.0,0.0,16.09279917607981,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
387,2010-01-25,0.2799018851328186,0.0,0.0,16.33435201998593,0.0,0.0,,,,,,,1.3862943611198906,0.0,0.0,,,
388,2010-01-26,0.29565024210095786,0.0,0.0,16.43642108293778,0.0,0.0,,,,,,,1.791759469228055,0.0,0.0,,,
389,2010-01-27,0.29565024210095786,0.0,0.0,16.320189524131568,0.0,0.0,,,,,,,0.6931471805599453,0.0,0.0,,,
390,2010-01-28,0.29565024210095786,0.0,0.0,16.227923124886047,0.0,0.0,,,,,,,0.6931471805599453,0.0,0.0,,,
391,2010-01-29,0.29565024210095786,0.0,0.0,16.371780822361227,0.0,0.0,,,,,,,1.3862943611198906,0.0,0.0,,,
392,2010-01-30,0.29565024210095786,0.0,0.0,16.368732572005243,0.0,0.0,,,,,,,1.3862943611198906,0.0,0.0,,,
393,2010-01-31,0.29565024210095786,0.0,0.0,16.439315516433624,0.0,0.0,,,,,,,0.6931471805599453,0.0,0.0,,,
394,2010-02-01,0.29565024210095786,0.0,0.0,16.25497910663674,0.0,0.0,,,,,,,2.1972245773362196,0.0,0.0,,,
395,2010-02-02,0.29565024210095786,0.0,0.0,16.1295247888273,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
396,2010-02-03,0.29565024210095786,0.0,0.0,16.482088483715028,0.0,0.0,,,,,,,0.6931471805599453,0.0,0.0,,,
397,2010-02-04,0.3235317253454781,0.0,0.0,16.64213453385811,0.0,0.0,,,,,,,1.6094379124341003,0.0,0.0,,,
398,2010-02-05,0.5982868995359851,0.0,0.0,16.87391025950231,0.0,0.0,,,,,,,1.3862943611198906,0.0,0.0,,,
399,2010-02-06,0.5982868995359851,0.0,0.0,16.7408932722894,0.0,0.0,,,,,,,2.6390573296152584,0.0,0.0,,,
400,2010-02-07,0.5982868995359851,0.0,0.0,16.701589671185992,0.0,0.0,,,,,,,1.6094379124341003,0.0,0.0,,,
401,2010-02-08,0.5982868995359851,0.0,0.0,16.81691625715998,0.0,0.0,,,,,,,2.0794415416798357,0.0,0.0,,,
402,2010-02-09,0.5982868995359851,0.0,0.0,16.74370263652856,0.0,0.0,,,,,,,1.0986122886681098,0.0,0.0,,,
403,2010-02-10,0.5982868995359851,0.0,0.0,16.598097939097325,0.0,0.0,,,,,,,1.6094379124341003,0.0,0.0,,,
404,2010-02-11,0.5982868995359851,0.0,0.0,16.5482469976528,0.0,0.0,,,,,,,1.6094379124341003,0.0,0.0,,,
405,2010-02-12,0.5982868995359851,0.0,0.0,16.601934320644254,0.0,0.0,,,,,,,1.6094379124341003,0.0,0.0,,,
406,2010-02-13,0.5982868995359851,0.0,0.0,16.77357476438608,0.0,0.0,,,,,,,1.0986122886681098,0.0,0.0,,,
407,2010-02-14,0.5999347988377666,0.0,0.0,16.791563711594737,0.0,0.0,,,,,,,2.3978952727983707,0.0,0.0,,,
408,2010-02-15,0.927428476284611,0.0,0.0,16.99295670370933,0.0,0.0,,,,,,,2.1972245773362196,0.0,0.0,,,
409,2010-02-16,0.927428476284611,0.0,0.0,16.939443063726536,0.0,0.0,,,,,,,1.791759469228055,0.0,0.0,,,
410,2010-02-17,0.927428476284611,0.0,0.0,17.129025974206264,0.0,0.0,,,,,,,2.3978952727983707,0.0,0.0,,,
411,2010-02-18,0.927428476284611,0.0,0.0,17.189958748727864,0.0,0.0,,,,,,,1.9459101490553132,0.0,0.0,,,
412,2010-02-19,0.927428476284611,0.0,0.0,16.999989039306808,0.0,0.0,,,,,,,1.0986122886681098,0.0,0.0,,,
413,2010-02-20,0.927428476284611,0.0,0.0,17.085443081233404,0.0,0.0,,,,,,,0.6931471805599453,0.0,0.0,,,
414,2010-02-21,0.927428476284611,0.0,0.0,17.140413943965992,0.0,0.0,,,,,,,1.3862943611198906,0.0,0.0,,,
415,2010-02-22,0.927428476284611,0.0,0.0,17.205110886336463,0.0,0.0,,,,,,,1.6094379124341003,0.0,0.0,,,
416,2010-02-23,0.927428476284611,0.0,0.0,17.25404421809103,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
417,2010-02-24,1.1975522365230131,0.0,0.0,17.393343724119617,0.0,0.0,,,,,,,1.791759469228055,0.0,0.0,,,
418,2010-02-25,1.329988524908796,0.0,0.0,17.197606666324027,0.0,0.0,,,,,,,1.3862943611198906,0.0,0.0,,,
419,2010-02-26,1.329988524908796,0.0,0.0,17.268977630517067,0.0,0.0,,,,,,,1.3862943611198906,0.0,0.0,,,
420,2010-02-27,1.329988524908796,0.0,0.0,17.266710479682235,0.0,0.0,,,,,,,1.0986122886681098,0.0,0.0,,,
421,2010-02-28,1.329988524908796,0.0,0.0,17.278927273527085,0.0,0.0,,,,,,,1.0986122886681098,0.0,0.0,,,
422,2010-03-01,1.329988524908796,0.0,0.0,17.313806489041085,0.0,0.0,,,,,,,1.3862943611198906,0.0,0.0,,,
423,2010-03-02,1.329988524908796,0.0,0.0,17.415478248679467,0.0,0.0,,,,,,,1.6094379124341003,0.0,0.0,,,
424,2010-03-03,1.329988524908796,0.0,0.0,17.249478794527594,0.0,0.0,,,,,,,1.791759469228055,0.0,0.0,,,
425,2010-03-04,1.329988524908796,0.0,0.0,17.272442475418178,0.0,0.0,,,,,,,1.0986122886681098,0.0,0.0,,,
426,2010-03-05,1.329988524908796,0.0,0.0,17.350865715198854,0.0,0.0,,,,,,,0.6931471805599453,0.0,0.0,,,
427,2010-03-06,1.329988524908796,0.0,0.0,17.309687921779254,0.0,0.0,,,,,,,1.791759469228055,0.0,0.0,,,
428,2010-03-07,1.329988524908796,0.0,0.0,17.2743481910677,0.0,0.0,,,,,,,1.3862943611198906,0.0,0.0,,,
429,2010-03-08,1.5002924651733023,0.0,0.0,17.37297939758456,0.0,0.0,,,,,,,1.6094379124341003,0.0,0.0,,,
430,2010-03-09,1.5109426656850011,0.0,0.0,17.293963474432076,0.0,0.0,,,,,,,0.6931471805599453,0.0,0.0,,,
431,2010-03-10,1.5109426656850011,0.0,0.0,17.289593774798703,0.0,0.0,,,,,,,1.9459101490553132,0.0,0.0,,,
432,2010-03-11,1.5109426656850011,0.0,0.0,17.324945353042583,0.0,0.0,,,,,,,1.0986122886681098,0.0,0.0,,,
433,2010-03-12,1.5109426656850011,0.0,0.0,17.189616320051897,0.0,0.0,,,,,,,0.6931471805599453,0.0,0.0,,,
434,2010-03-13,1.5109426656850011,0.0,0.0,17.291767884700583,0.0,0.0,,,,,,,0.0,0.0,0.0,,,
435,2010-03-14,1.5109426656850011,0.0,0.0,17.211903952268298,0.0,0.0,,,,,,,0.6931471805599453,0.0,0.0,,,
436,2010-03-15,1.5109426656850011,0.0,0.0,17.184316970584028,0.0,0.0,,,,,,,1.6094379124341003,0.0,0.0,,,
437,2010-03-16,1.5109426656850011,0.0,0.0,17.20399274305226,0.0,0.0,,,,,,,1.0986122886681098,0.0,0.0,,,
438,2010-03-17,1.5109426656850011,0.0,0.0,17.17244039796467,0.0,0.0,,,,,,,1.0986122886681098,0.0,0.0,,,
439,2010-03-18,1.5109426656850011,0.0,0.0,17.332291313354943,0.0,0.0,,,,,,,2.1972245773362196,0.0,0.0,,,
440,2010-03-19,1.5109426656850011,0.0,0.0,17.235910452249293,0.0,0.0,,,,,,,2.1972245773362196,0.0,0.0,,,
441,2010-03-20,1.5109426656850011,0.0,0.0,17.510536657687876,0.0,0.0,,,,,,,2.4849066497880004,0.0,0.0,,,
442,2010-03-21,1.5111633431657598,0.0,0.0,17.558483043541717,0.0,0.0,,,,,,,1.9459101490553132,0.0,0.0,,,
443,2010-03-22,1.518418514046932,0.0,0.0,17.50857591395408,0.0,0.0,,,,,,,1.9459101490553132,0.0,0.0,,,
444,2010-03-23,1.518418514046932,0.0,0.0,17.622627144616995,0.0,0.0,,,,,,,2.5649493574615367,0.0,0.0,,,
445,2010-03-24,1.518418514046932,0.0,0.0,17.55429662421618,0.0,0.0,,,,,,,2.3978952727983707,0.0,0.0,,,
446,2010-03-25,1.518418514046932,0.0,0.0,17.542552810067296,0.0,0.0,,,,,,,2.70805020110221,0.0,0.0,,,
447,2010-03-26,1.518418514046932,0.0,0.0,17.5710751728479,0.0,0.0,,,,,,,2.772588722239781,0.0,0.0,,,
448,2010-03-27,1.518418514046932,0.0,0.0,17.560906465739144,0.0,0.0,,,,,,,1.791759469228055,0.0,0.0,,,
449,2010-03-28,1.518418514046932,0.0,0.0,17.577481399827917,0.0,0.0,,,,,,,1.791759469228055,0.0,0.0,,,
450,2010-03-29,1.518418514046932,0.0,0.0,17.561085206148444,0.0,0.0,,,,,,,2.4849066497880004,0.0,0.0,,,
451,2010-03-30,1.518418514046932,0.0,0.0,17.66689824151874,0.0,0.0,,,,,,,1.791759469228055,0.0,0.0,,,
452,2010-03-31,1.518418514046932,0.0,0.0,17.70846050349721,0.0,0.0,,,,,,,1.6094379124341003,0.0,0.0,,,
